gene_name	gene_id	#ofalleles
SMIM11	54065	2
C21orf140	101928147	2
KCNE1	3753	2
KCNE1	3753	2
KCNE1	3753	2
KCNE1	3753	2
KCNE1	3753	2
KCNE1	3753	2
RCAN1	1827	2
RCAN1	1827	2
RCAN1	1827	2
RCAN1	1827	2
RCAN1	1827	2
RCAN1	1827	2
CLIC6	54102	2
LINC00160	54064	2
LINC01426	100506385	2
RUNX1	861	2
RUNX1-IT1	80215	2
RUNX1	861	2
LOC100506403	100506403	2
LOC101928269	101928269	2
LINC01436	100996609	2
SETD4	54093	2
SETD4	54093	2
CBR1	873	2
LOC100133286	100133286	2
CBR3	874	2
CBR3-AS1	100506428	2
DOPEY2	9980	2
MORC3	23515	2
CHAF1B	8208	2
CLDN14	23562	2
CLDN14	23562	2
CLDN14	23562	2
CLDN14	23562	2
SIM2	6493	2
HLCS	3141	2
HLCS	3141	2
HLCS	3141	2
RIPPLY3	53820	2
PIGP	51227	2
PIGP	51227	2
TTC3	7267	2
TTC3	7267	2
DSCR9	257203	2
DSCR3	10311	2
DYRK1A	1859	2
DYRK1A	1859	2
DYRK1A	1859	2
DYRK1A	1859	2
KCNJ6	3763	2
DSCR4	10281	2
DSCR8	84677	2
DSCR10	259234	2
KCNJ15	3772	2
KCNJ15	3772	2
KCNJ15	3772	2
KCNJ15	3772	2
LINC01423	102724678	2
ERG	2078	2
ERG	2078	2
ERG	2078	2
ERG	2078	2
LINC00114	400866	2
LINC00114	400866	2
LINC00114	400866	2
ETS2	2114	2
ETS2	2114	2
LOC101928398	101928398	2
LOC400867	400867	2
LOC101928435	101928435	2
PSMG1	8624	2
BRWD1	54014	2
BRWD1-IT2	103091865	2
BRWD1-AS1	100874093	2
HMGN1	3150	2
WRB	7485	2
WRB	7485	2
LCA5L	150082	2
SH3BGR	6450	2
SH3BGR	6450	2
C21orf88	114041	2
B3GALT5	10317	2
B3GALT5	10317	2
IGSF5	150084	2
PCP4	5121	2
DSCAM-AS1	100506492	2
DSCAM-AS1	100506492	2
DSCAM-IT1	100874326	2
DSCAM	1826	2
LINC00323	284835	2
BACE2	25825	2
PLAC4	191585	2
FAM3B	54097	2
MX2	4600	2
MX1	4599	2
MX1	4599	2
MX1	4599	2
TMPRSS2	7113	2
TMPRSS2	7113	2
LINC00111	54090	2
LINC00479	150135	2
LINC00112	54089	2
RIPK4	54101	2
PRDM15	63977	2
PRDM15	63977	2
C2CD2	25966	2
C2CD2	25966	2
ZNF295-AS1	150142	2
ZBTB21	49854	2
ZNF295-AS1	150142	2
ZNF295-AS1	150142	2
UMODL1	89766	2
UMODL1	89766	2
C21orf128	150147	2
ABCG1	9619	2
ABCG1	9619	2
ABCG1	9619	2
ABCG1	9619	2
ABCG1	9619	2
TFF3	7033	2
TFF2	7032	2
TFF1	7031	2
TMPRSS3	64699	2
TMPRSS3	64699	2
TMPRSS3	64699	2
UBASH3A	53347	2
RSPH1	89765	2
SLC37A1	54020	2
PDE9A	5152	2
WDR4	10785	2
WDR4	10785	2
WDR4	10785	2
NDUFV3	4731	2
PKNOX1	5316	2
CBS	875	2
CBS	875	2
U2AF1	7307	2
CRYAA	1409	2
LINC00322	100126693	2
SIK1	150094	2
LINC00319	284836	2
LINC00313	114038	2
HSF2BP	11077	2
RRP1B	23076	2
PDXK	8566	2
CSTB	1476	2
RRP1	8568	2
LOC284837	284837	2
AGPAT3	56894	2
AGPAT3	56894	2
TRAPPC10	7109	2
PWP2	5822	2
C21orf33	8209	2
ICOSLG	23308	2
DNMT3L	29947	2
AIRE	326	2
PFKL	5211	2
C21orf2	755	2
C21orf2	755	2
TRPM2	7226	2
TRPM2-AS	101928607	2
LRRC3-AS1	100861510	2
LRRC3	81543	2
TSPEAR-AS1	54082	2
C21orf90	114043	2
KRTAP10-1	386677	2
KRTAP10-2	386679	2
KRTAP10-3	386682	2
KRTAP10-4	386672	2
KRTAP10-5	386680	2
KRTAP10-6	386674	2
KRTAP10-7	386675	2
KRTAP10-8	386681	2
KRTAP10-9	386676	2
KRTAP10-10	353333	2
KRTAP10-11	386678	2
KRTAP12-4	386684	2
KRTAP12-3	386683	2
KRTAP12-2	353323	2
KRTAP12-1	353332	2
KRTAP10-12	386685	2
TSPEAR	54084	2
UBE2G2	7327	2
LINC01424	101928689	2
SUMO3	6612	2
PTTG1IP	754	2
ITGB2-AS1	100505746	2
ITGB2	3689	2
ITGB2	3689	2
C21orf67	84536	2
FAM207A	85395	2
LINC00163	727699	2
LINC00162	378825	2
SSR4P1	728039	2
ADARB1	104	2
POFUT2	23275	2
LOC642852	642852	2
LINC00316	388830	2
COL18A1	80781	2
COL18A1-AS2	100874236	2
COL18A1-AS1	378832	2
COL18A1-AS1	378832	2
COL18A1	80781	2
SLC19A1	6573	2
SLC19A1	6573	2
LOC100129027	100129027	2
PCBP3	54039	2
LOC101928796	101928796	2
COL6A1	1291	2
COL6A2	1292	2
FTCD	10841	2
SPATC1L	84221	2
LSS	4047	2
MCM3AP-AS1	114044	2
MCM3AP	8888	2
YBEY	54059	2
C21orf58	54058	2
C21orf58	54058	2
C21orf58	54058	2
C21orf58	54058	2
PCNT	5116	2
DIP2A	23181	2
DIP2A-IT1	100862692	2
S100B	6285	2
PRMT2	3275	2
DUXAP8	503637	2
POTEH	23784	2
OR11H1	81061	2
CCT8L2	150160	2
TPTEP1	387590	2
ANKRD62P1-PARP4P3	23783	2
XKR3	150165	2
HSFY1P1	27437	2
GAB4	128954	2
CECR7	100130418	2
IL17RA	23765	2
CECR6	27439	2
CECR6	27439	2
LOC100996342	100996342	2
CECR5	27440	2
CECR5-AS1	100130717	2
CECR5	27440	2
CECR1	51816	2
CECR1	51816	2
CECR1	51816	2
CECR3	27442	2
CECR2	27443	2
CECR2	27443	2
SLC25A18	83733	2
LOC101929372	101929372	2
ATP6V1E1	529	2
BCL2L13	23786	2
BCL2L13	23786	2
BCL2L13	23786	2
BID	637	2
BID	637	2
BID	637	2
LINC00528	200298	2
MICAL3	57553	2
MICAL3	57553	2
FLJ41941	100192420	2
PEX26	55670	2
PEX26	55670	2
TUBA8	51807	2
USP18	11274	2
GGT3P	2679	2
DGCR6	8214	2
PRODH	5625	2
PRODH	5625	2
DGCR5	26220	2
DGCR9	25787	2
DGCR10	26222	2
DGCR11	25786	2
DGCR2	9993	2
TSSK2	23617	2
DGCR14	8220	2
GSC2	2928	2
LINC01311	100652736	2
SLC25A1	6576	2
SLC25A1	6576	2
CLTCL1	8218	2
HIRA	7290	2
MRPL40	64976	2
C22orf39	128977	2
UFD1L	7353	2
CDC45	8318	2
CLDN5	7122	2
LINC00895	150185	2
SEPT5	5413	2
SEPT5-GP1BB	100526833	2
SEPT5	5413	2
SEPT5-GP1BB	100526833	2
GP1BB	2812	2
TBX1	6899	2
C22orf29	79680	2
GNB1L	54584	2
COMT	1312	2
TXNRD2	10587	2
COMT	1312	2
COMT	1312	2
COMT	1312	2
ARVCF	421	2
TANGO2	128989	2
TANGO2	128989	2
TANGO2	128989	2
DGCR8	54487	2
RANBP1	5902	2
TRMT2A	27037	2
RANBP1	5902	2
RANBP1	5902	2
ZDHHC8	29801	2
LOC388849	388849	2
LOC284865	284865	2
LINC00896	150197	2
RTN4R	65078	2
DGCR6L	85359	2
TMEM191B	728229	2
PI4KAP1	728233	2
RIMBP3	85376	2
ZNF74	7625	2
SCARF2	91179	2
KLHL22	84861	2
MED15	51586	2
MED15	51586	2
POM121L4P	266697	2
TMEM191A	84222	2
PI4KA	5297	2
SERPIND1	3053	2
PI4KA	5297	2
SNAP29	9342	2
CRKL	1399	2
LOC101928891	101928891	2
AIFM3	150209	2
AIFM3	150209	2
LZTR1	8216	2
THAP7-AS1	439931	2
THAP7	80764	2
TUBA3FP	113691	2
P2RX6	9127	2
P2RX6	9127	2
SLC7A4	6545	2
P2RX6P	440799	2
LOC400891	400891	2
BCRP2	400892	2
FAM230B	642633	2
POM121L8P	29797	2
HIC2	23119	2
TMEM191C	645426	2
PI4KAP2	375133	2
UBE2L3	7332	2
UBE2L3	7332	2
UBE2L3	7332	2
YDJC	150223	2
CCDC116	164592	2
SDF2L1	23753	2
PPIL2	23759	2
YPEL1	29799	2
MAPK1	5594	2
PPM1F	9647	2
TOP3B	8940	2
VPREB1	7441	2
BMS1P20	96610	2
ZNF280B	140883	2
ZNF280A	129025	2
PRAME	23532	2
LOC648691	648691	2
PRAME	23532	2
POM121L1P	25812	2
GGTLC2	91227	2
GGTLC2	91227	2
IGLL5	100423062	2
GNAZ	2781	2
RTDR1	27156	2
RAB36	9609	2
BCR	613	2
FBXW4P1	26226	2
CES5AP1	649264	2
ZDHHC8P1	150244	2
LOC101929374	101929374	2
LOC388882	388882	2
IGLL1	3543	2
DRICH1	51233	2
RGL4	266747	2
GUSBP11	91316	2
ZNF70	7621	2
VPREB3	29802	2
C22orf15	150248	2
CHCHD10	400916	2
MMP11	4320	2
SMARCB1	6598	2
DERL3	91319	2
SLC2A11	66035	2
SLC2A11	66035	2
SLC2A11	66035	2
MIF	4282	2
LOC284889	284889	2
DDTL	100037417	2
DDT	1652	2
DDT	1652	2
GSTTP1	25774	2
LOC391322	391322	2
GSTT1	2952	2
GSTTP2	653399	2
CABIN1	23523	2
CABIN1	23523	2
SUSD2	56241	2
GGT5	2687	2
POM121L9P	29774	2
SPECC1L	23384	2
SPECC1L	23384	2
ADORA2A	135	2
ADORA2A	135	2
ADORA2A	135	2
ADORA2A-AS1	646023	2
UPB1	51733	2
GUCD1	83606	2
SNRPD3	6634	2
GUCD1	83606	2
GGT1	2678	2
LRRC75B	388886	2
GGT1	2678	2
BCRP3	644165	2
POM121L10P	646074	2
TOP1P2	7152	2
PIWIL3	440822	2
SGSM1	129049	2
TMEM211	255349	2
KIAA1671	85379	2
LOC100128531	100128531	2
CRYBB3	1417	2
CRYBB2	1415	2
IGLL3P	91353	2
LRP5L	91355	2
LRP5L	91355	2
CRYBB2P1	1416	2
ADRBK2	157	2
MYO18B	84700	2
SEZ6L	23544	2
ASPHD2	57168	2
HPS4	89781	2
HPS4	89781	2
SRRD	402055	2
TFIP11	24144	2
TPST2	8459	2
TPST2	8459	2
CRYBB1	1414	2
CRYBA4	1413	2
MIAT	440823	2
MIATNB	102724827	2
LINC01422	101929539	2
MN1	4330	2
PITPNB	23760	2
PITPNB	23760	2
TTC28-AS1	284900	2
TTC28	23331	2
CHEK2	11200	2
HSCB	150274	2
CCDC117	150275	2
CCDC117	150275	2
XBP1	7494	2
ZNRF3	84133	2
ZNRF3	84133	2
ZNRF3-AS1	100874123	2
C22orf31	25770	2
KREMEN1	83999	2
EMID1	129080	2
RHBDD3	25807	2
EWSR1	2130	2
GAS2L1	10634	2
RASL10A	10633	2
AP1B1	162	2
RFPL1	5988	2
RFPL1S	10740	2
NEFH	4744	2
THOC5	8563	2
THOC5	8563	2
NIPSNAP1	8508	2
NIPSNAP1	8508	2
NF2	4771	2
CABP7	164633	2
ZMAT5	55954	2
UQCR10	29796	2
ASCC2	84164	2
MTMR3	8897	2
HORMAD2	150280	2
HORMAD2-AS1	101929664	2
LIF	3976	2
OSM	5008	2
GATSL3	652968	2
TBC1D10A	83874	2
CCDC157	550631	2
SF3A1	10291	2
KIAA1656	85371	2
RNF215	200312	2
SEC14L2	23541	2
MTFP1	51537	2
SEC14L3	266629	2
SDC4P	376844	2
SEC14L4	284904	2
SEC14L6	730005	2
GAL3ST1	9514	2
PES1	23481	2
PES1	23481	2
TCN2	6948	2
SLC35E4	339665	2
DUSP18	150290	2
OSBP2	23762	2
OSBP2	23762	2
OSBP2	23762	2
OSBP2	23762	2
OSBP2	23762	2
MORC2-AS1	150291	2
MORC2	22880	2
TUG1	55000	2
SMTN	6525	2
SMTN	6525	2
SMTN	6525	2
SELM	140606	2
INPP5J	27124	2
PLA2G3	50487	2
RNF185	91445	2
LIMK2	3985	2
LIMK2	3985	2
PIK3IP1	113791	2
LOC101929760	101929760	2
PATZ1	23598	2
LOC54944	54944	2
DRG1	4733	2
EIF4ENIF1	56478	2
EIF4ENIF1	56478	2
SFI1	9814	2
PISD	23761	2
PRR14L	253143	2
DEPDC5	9681	2
DEPDC5	9681	2
DEPDC5	9681	2
YWHAH	7533	2
C22orf24	25775	2
SLC5A1	6523	2
SLC5A1	6523	2
AP1B1P1	23782	2
C22orf42	150297	2
RFPL2	10739	2
RFPL2	10739	2
RFPL2	10739	2
RFPL2	10739	2
SLC5A4	6527	2
RFPL3	10738	2
RFPL3	10738	2
RFPL3S	10737	2
RFPL3S	10737	2
LOC339666	339666	2
RTCB	51493	2
BPIFC	254240	2
FBXO7	25793	2
FBXO7	25793	2
TIMP3	7078	2
SYN3	8224	2
SYN3	8224	2
LARGE-AS1	100506195	2
LARGE	9215	2
ISX	91464	2
HMGXB4	10042	2
TOM1	10043	2
TOM1	10043	2
HMOX1	3162	2
MCM5	4174	2
RASD2	23551	2
MB	4151	2
MB	4151	2
MB	4151	2
APOL6	80830	2
APOL5	80831	2
RBFOX2	23543	2
RBFOX2	23543	2
APOL3	80833	2
APOL3	80833	2
APOL4	80832	2
APOL2	23780	2
APOL2	23780	2
APOL1	8542	2
MYH9	4627	2
TXN2	25828	2
FOXRED2	80020	2
FOXRED2	80020	2
EIF3D	8664	2
CACNG2	10369	2
IFT27	11020	2
PVALB	5816	2
NCF4	4689	2
CSF2RB	1439	2
LL22NC01-81G9.3	100506241	2
TEX33	339669	2
TST	7263	2
MPST	4357	2
MPST	4357	2
TST	7263	2
KCTD17	79734	2
TMPRSS6	164656	2
TMPRSS6	164656	2
TMPRSS6	164656	2
IL2RB	3560	2
C1QTNF6	114904	2
SSTR3	6753	2
SSTR3	6753	2
RAC2	5880	2
CYTH4	27128	2
LOC100506271	100506271	2
ELFN2	114794	2
MFNG	4242	2
MFNG	4242	2
CARD10	29775	2
CDC42EP1	11135	2
LGALS2	3957	2
GGA1	26088	2
GGA1	26088	2
SH3BP1	23616	2
LOC101927051	101927051	2
PDXP	57026	2
LGALS1	3956	2
NOL12	79159	2
TRIOBP	11078	2
TRIOBP	11078	2
H1F0	3005	2
GCAT	23464	2
GALR3	8484	2
ANKRD54	129138	2
EIF3L	51386	2
MICALL1	85377	2
C22orf23	84645	2
POLR2F	5435	2
C22orf23	84645	2
SOX10	6663	2
PICK1	9463	2
SLC16A8	23539	2
BAIAP2L2	80115	2
PLA2G6	8398	2
PLA2G6	8398	2
MAFF	23764	2
MAFF	23764	2
TMEM184B	25829	2
TMEM184B	25829	2
CSNK1E	1454	2
CSNK1E	1454	2
CSNK1E	102800317	2
LOC400927	400927	2
KCNJ4	3761	2
KCNJ4	3761	2
KDELR3	11015	2
DDX17	10521	2
DMC1	11144	2
DMC1	11144	2
FAM227A	646851	2
CBY1	25776	2
TOMM22	56993	2
JOSD1	9929	2
GTPBP1	9567	2
SUN2	25777	2
SUN2	25777	2
DNAL4	10126	2
NPTXR	23467	2
CBX6	23466	2
APOBEC3A	200315	2
APOBEC3B	9582	2
APOBEC3B-AS1	100874530	2
APOBEC3C	27350	2
APOBEC3D	140564	2
APOBEC3F	200316	2
APOBEC3G	60489	2
APOBEC3H	164668	2
CBX7	23492	2
PDGFB	5155	2
PDGFB	5155	2
RNU86	116936	2
RPL3	6122	2
SYNGR1	9145	2
SYNGR1	9145	2
TAB1	10454	2
LOC100506472	100506472	2
MGAT3	4248	2
MGAT3	4248	2
MIEF1	54471	2
ATF4	468	2
ATF4	468	2
RPS19BP1	91582	2
CACNA1I	8911	2
ENTHD1	150350	2
GRAP2	9402	2
GRAP2	9402	2
GRAP2	9402	2
GRAP2	9402	2
FAM83F	113828	2
LOC100130899	100130899	2
TNRC6B	23112	2
TNRC6B	23112	2
ADSL	158	2
SGSM3	27352	2
MKL1	57591	2
LOC101927257	101927257	2
MKL1	57591	2
MCHR1	2847	2
SLC25A17	10478	2
ST13	6767	2
XPNPEP3	63929	2
DNAJB7	150353	2
RBX1	9978	2
EP300	2033	2
EP300-AS1	101927279	2
L3MBTL2	83746	2
CHADL	150356	2
RANGAP1	5905	2
RANGAP1	5905	2
ZC3H7B	23264	2
TEF	7008	2
TEF	7008	2
TOB2	10766	2
PHF5A	84844	2
ACO2	50	2
POLR3H	171568	2
POLR3H	171568	2
CSDC2	27254	2
PMM1	5372	2
DESI1	27351	2
XRCC6	2547	2
XRCC6	2547	2
NHP2L1	4809	2
C22orf46	79640	2
MEI1	150365	2
CCDC134	79879	2
SREBF2	6721	2
SHISA8	440829	2
TNFRSF13C	115650	2
CENPM	79019	2
CENPM	79019	2
LINC00634	339674	2
SEPT3	55964	2
WBP2NL	164684	2
NAGA	4668	2
FAM109B	150368	2
SMDT1	91689	2
NDUFA6	4700	2
NDUFA6-AS1	100132273	2
LOC101929829	101929829	2
CYP2D7P	1564	2
TCF20	6942	2
OGFRP1	388906	2
LINC01315	102723775	2
NFAM1	150372	2
SERHL	94009	2
RRP7A	27341	2
SERHL2	253190	2
RRP7B	91695	2
POLDIP3	84271	2
RNU12	267010	2
ATP5L2	267020	2
CYB5R3	1727	2
CYB5R3	1727	2
CYB5R3	1727	2
A4GALT	53947	2
ARFGAP3	26286	2
PACSIN2	11252	2
PACSIN2	11252	2
PACSIN2	11252	2
TTLL1	25809	2
BIK	638	2
MCAT	27349	2
TSPO	706	2
TSPO	706	2
TSPO	706	2
TTLL12	23170	2
SCUBE1	80274	2
MPPED1	758	2
EFCAB6-AS1	100874197	2
EFCAB6	64800	2
SULT4A1	25830	2
PNPLA5	150379	2
PNPLA3	80339	2
SAMM50	25813	2
PARVB	29780	2
PARVB	29780	2
PARVB	29780	2
PARVB	29780	2
PARVG	64098	2
PARVG	64098	2
KIAA1644	85352	2
LOC101927526	101927526	2
LDOC1L	84247	2
LINC00207	388910	2
LINC00229	414351	2
PRR5	55615	2
PRR5	55615	2
PRR5	55615	2
PRR5-ARHGAP8	553158	2
ARHGAP8	23779	2
PHF21B	112885	2
PHF21B	112885	2
PHF21B	112885	2
NUP50-AS1	100506714	2
NUP50-AS1	100506714	2
NUP50	10762	2
NUP50	10762	2
KIAA0930	23313	2
KIAA0930	23313	2
UPK3A	7380	2
FAM118A	55007	2
FAM118A	55007	2
SMC1B	27127	2
RIBC2	26150	2
FBLN1	2192	2
ATXN10	25814	2
WNT7B	7477	2
LOC730668	730668	2
LINC00899	100271722	2
PRR34-AS1	150381	2
PRR34	55267	2
PPARA	5465	2
CDPF1	150383	2
PKDREJ	10343	2
TTC38	55020	2
GTSE1-AS1	150384	2
GTSE1	51512	2
TRMU	55687	2
CELSR1	9620	2
GRAMD4	23151	2
CERK	64781	2
TBC1D22A	25771	2
TBC1D22A	25771	2
TBC1D22A	25771	2
LOC642757	642757	2
LOC101927722	101927722	2
LINC00898	400932	2
LOC284930	284930	2
FAM19A5	25817	2
LOC284933	284933	2
FAM19A5	25817	2
LINC01310	100128946	2
C22orf34	348645	2
LOC90834	90834	2
BRD1	23774	2
ZBED4	9889	2
ALG12	79087	2
CRELD2	79174	2
PIM3	415116	2
IL17REL	400935	2
MLC1	23209	2
MLC1	23209	2
MOV10L1	54456	2
MOV10L1	54456	2
MOV10L1	54456	2
PANX2	56666	2
TRABD	80305	2
SELO	83642	2
TUBGCP6	85378	2
HDAC10	83933	2
MAPK12	6300	2
MAPK11	5600	2
PLXNB2	23654	2
DENND6B	414918	2
PPP6R2	9701	2
SBF1	6305	2
ADM2	79924	2
ADM2	79924	2
MIOX	55586	2
LMF2	91289	2
NCAPH2	29781	2
SCO2	9997	2
SCO2	9997	2
SCO2	9997	2
SCO2	9997	2
TYMP	1890	2
ODF3B	440836	2
KLHDC7B	113730	2
SYCE3	644186	2
CPT1B	1375	2
CPT1B	1375	2
CPT1B	1375	2
CHKB-CPT1B	386593	2
CHKB-AS1	100144603	2
MAPK8IP2	23542	2
ARSA	410	2
SHANK3	85358	2
ACR	49	2
RPL23AP82	284942	2
RABL2B	11158	2
RPL23AP82	284942	2
LOC102723448	102723448	2
CHL1	10752	2
CHL1	10752	2
CHL1	10752	2
CHL1-AS1	101927193	2
LINC01266	101927215	2
CNTN6	27255	2
CNTN4	152330	2
CNTN4-AS2	100873976	2
CNTN4	152330	2
CNTN4	152330	2
CNTN4-AS1	100873975	2
IL5RA	3568	2
TRNT1	51095	2
CRBN	51185	2
LRRN1	57633	2
SETMAR	6419	2
SETMAR	6419	2
SUMF1	285362	2
ITPR1-AS1	100996539	2
ITPR1	3708	2
EGOT	100126791	2
BHLHE40-AS1	100507582	2
BHLHE40	8553	2
ARL8B	55207	2
EDEM1	9695	2
LOC101927347	101927347	2
GRM7	2917	2
GRM7-AS1	100873937	2
LOC101927394	101927394	2
LMCD1-AS1	100288428	2
LMCD1	29995	2
LINC00312	29931	2
SSUH2	51066	2
SSUH2	51066	2
CAV3	859	2
OXTR	5021	2
RAD18	56852	2
LOC101927416	101927416	2
SRGAP3-AS3	100288831	2
SRGAP3	9901	2
THUMPD3	25917	2
THUMPD3-AS1	440944	2
SETD5	55209	2
LHFPL4	375323	2
MTMR14	64419	2
CPNE9	151835	2
BRPF1	7862	2
OGG1	4968	2
CAMK1	8536	2
ARPC4	10093	2
ARPC4-TTLL3	100526693	2
TADA3	10474	2
ARPC4	10093	2
TTLL3	26140	2
RPUSD3	285367	2
CIDEC	63924	2
CIDEC	63924	2
CIDEC	63924	2
JAGN1	84522	2
IL17RE	132014	2
IL17RE	132014	2
IL17RC	84818	2
IL17RC	84818	2
CRELD1	78987	2
CRELD1	78987	2
PRRT3-AS1	100874032	2
PRRT3	285368	2
EMC3	55831	2
EMC3-AS1	442075	2
LOC401052	401052	2
CIDECP	152302	2
FANCD2	2177	2
FANCD2OS	115795	2
BRK1	55845	2
VHL	7428	2
IRAK2	3656	2
TATDN2	9797	2
GHRLOS	100126793	2
LINC00852	84657	2
GHRL	51738	2
GHRL	51738	2
SEC13	6396	2
SEC13	6396	2
ATP2B2	491	2
ATP2B2-IT2	100874325	2
LINC00606	285370	2
SLC6A11	6538	2
SLC6A1	6529	2
SLC6A1-AS1	100874090	2
HRH1	3269	2
HRH1	3269	2
HRH1	3269	2
HRH1	3269	2
ATG7	10533	2
VGLL4	9686	2
VGLL4	9686	2
VGLL4	9686	2
VGLL4	9686	2
VGLL4	9686	2
TAMM41	132001	2
SYN2	6854	2
TIMP4	7079	2
PPARG	5468	2
PPARG	5468	2
PPARG	5468	2
TSEN2	80746	2
TSEN2	80746	2
MKRN2OS	100129480	2
MKRN2	23609	2
RAF1	5894	2
TMEM40	55287	2
TMEM40	55287	2
CAND2	23066	2
RPL32	6161	2
RPL32	6161	2
IQSEC1	9922	2
IQSEC1	9922	2
NUP210	23225	2
HDAC11-AS1	100874101	2
HDAC11	79885	2
HDAC11	79885	2
FBLN2	2199	2
FBLN2	2199	2
LINC00620	285375	2
WNT7A	7476	2
FGD5P1	100132526	2
TPRXL	348825	2
CHCHD4	131474	2
TMEM43	79188	2
XPC	7508	2
LSM3	27258	2
LINC01267	101927565	2
SLC6A6	6533	2
GRIP2	80852	2
CCDC174	51244	2
C3orf20	84077	2
FGD5	152273	2
FGD5-AS1	100505641	2
NR2C2	7182	2
FGD5-AS1	100505641	2
FGD5-AS1	100505641	2
MRPS25	64432	2
ZFYVE20	64145	2
COL6A4P1	344875	2
CAPN7	23473	2
SH3BP5-AS1	100505696	2
SH3BP5	9467	2
SH3BP5	9467	2
METTL6	131965	2
EAF1	85403	2
COLQ	8292	2
COLQ	8292	2
BTD	686	2
BTD	686	2
HACL1	26061	2
BTD	686	2
ANKRD28	23243	2
ANKRD28	23243	2
ANKRD28	23243	2
GALNT15	117248	2
DPH3	285381	2
OXNAD1	92106	2
RFTN1	23180	2
LINC00690	100996597	2
DAZL	1618	2
DAZL	1618	2
PLCL2	23228	2
PLCL2	23228	2
TBC1D5	9779	2
TBC1D5	9779	2
LOC339862	339862	2
SATB1	6304	2
SATB1	6304	2
KCNH8	131096	2
EFHB	151651	2
RAB5A	5868	2
PP2D1	151649	2
KAT2B	8850	2
SGOL1-AS1	100874028	2
SGOL1	151648	2
SGOL1	151648	2
LOC101927829	101927829	2
VENTXP7	391518	2
ZNF385D-AS1	100874216	2
ZNF385D	79750	2
ZNF385D-AS2	100874221	2
UBE2E2	7325	2
UBE2E1	7324	2
UBE2E1-AS1	100874092	2
UBE2E1	7324	2
RPL15	6138	2
NKIRAS1	28512	2
RPL15	6138	2
RPL15	6138	2
RPL15	6138	2
NR1D2	9975	2
NR1D2	9975	2
LINC00691	152024	2
LOC101927854	101927854	2
THRB-AS1	644990	2
THRB	7068	2
RARB	5915	2
RARB	5915	2
RARB	5915	2
RARB	5915	2
TOP2B	7155	2
NGLY1	55768	2
NGLY1	55768	2
OXSM	54995	2
LINC00692	285326	2
LRRC3B	116135	2
NEK10	152110	2
SLC4A7	9497	2
SLC4A7	9497	2
EOMES	8320	2
CMC1	152100	2
AZI2	64343	2
ZCWPW2	152098	2
LINC00693	645206	2
RBMS3-AS3	100873979	2
RBMS3	27303	2
RBMS3-AS1	100873977	2
TGFBR2	7048	2
GADL1	339896	2
STT3B	201595	2
OSBPL10-AS1	100874206	2
ZNF860	344787	2
OSBPL10	114884	2
GPD1L	23171	2
CMTM8	152189	2
CMTM7	112616	2
CMTM6	54918	2
DYNC1LI1	51143	2
CNOT10	25904	2
CNOT10	25904	2
TRIM71	131405	2
CCR4	1233	2
TMPPE	643853	2
GLB1	2720	2
GLB1	2720	2
CRTAP	10491	2
SUSD5	26032	2
FBXL2	25827	2
FBXL2	25827	2
UBP1	7342	2
UBP1	7342	2
CLASP2	23122	2
CLASP2	23122	2
PDCD6IP	10015	2
LOC101928135	101928135	2
ARPP21	10777	2
ARPP21	10777	2
ARPP21	10777	2
ARPP21	10777	2
ARPP21	10777	2
ARPP21	10777	2
ARPP21	10777	2
STAC	6769	2
DCLK3	85443	2
TRANK1	9881	2
EPM2AIP1	9852	2
MLH1	4292	2
MLH1	4292	2
LRRFIP2	9209	2
LRRFIP2	9209	2
LRRFIP2	9209	2
GOLGA4	2803	2
C3orf35	339883	2
ITGA9	3680	2
ITGA9-AS1	101928153	2
CTDSPL	10217	2
VILL	50853	2
PLCD1	5333	2
PLCD1	5333	2
DLEC1	9940	2
ACAA1	30	2
MYD88	4615	2
OXSR1	9943	2
SLC22A13	9390	2
SLC22A14	9389	2
XYLB	9942	2
ACVR2B	93	2
ACVR2B-AS1	100128640	2
EXOG	9941	2
SCN5A	6331	2
SCN5A	6331	2
SCN10A	6336	2
SCN11A	11280	2
SCN11A	11280	2
WDR48	57599	2
TTC21A	199223	2
GORASP1	64689	2
GORASP1	64689	2
CSRNP1	64651	2
XIRP1	165904	2
XIRP1	165904	2
CX3CR1	1524	2
CX3CR1	1524	2
CX3CR1	1524	2
CX3CR1	1524	2
CCR8	1237	2
SLC25A38	54977	2
RPSA	3921	2
RPSA	3921	2
MOBP	4336	2
MOBP	4336	2
MYRIP	25924	2
MYRIP	25924	2
MYRIP	25924	2
EIF1B	10289	2
EIF1B-AS1	440952	2
ENTPD3	956	2
ENTPD3	956	2
ENTPD3-AS1	285266	2
RPL14	9045	2
RPL14	9045	2
ZNF619	285267	2
ZNF619	285267	2
ZNF620	253639	2
ZNF620	253639	2
ZNF621	285268	2
CTNNB1	1499	2
ULK4	54986	2
TRAK1	22906	2
TRAK1	22906	2
TRAK1	22906	2
CCK	885	2
CCK	885	2
LYZL4	131375	2
VIPR1	7433	2
VIPR1	7433	2
VIPR1-AS1	100874007	2
SEC22C	9117	2
SS18L2	51188	2
NKTR	4820	2
SEC22C	9117	2
ZBTB47	92999	2
KLHL40	131377	2
HHATL	57467	2
HHATL	57467	2
CCDC13-AS1	100874114	2
LOC729083	729083	2
CCDC13	152206	2
HIGD1A	25994	2
HIGD1A	25994	2
